Date,Rainfall_mm,Barangay,Static_Score,Rain_3Day_Sum
23/06/2017,8.53,Amaya,0.404202719,26.39
24/06/2017,1.74,Amaya,0.404202719,19.42
25/06/2017,6.28,Amaya,0.404202719,16.55
26/06/2017,7.66,Amaya,0.404202719,15.68
27/06/2017,5.03,Amaya,0.404202719,18.97
28/06/2017,16.6,Amaya,0.404202719,29.29
29/06/2017,25.69,Amaya,0.404202719,47.32
30/06/2017,4.3,Amaya,0.404202719,46.59
01/07/2017,4.63,Amaya,0.404202719,34.62
02/07/2017,7.81,Amaya,0.404202719,16.74
03/07/2017,12.19,Amaya,0.404202719,24.63
04/07/2017,20.18,Amaya,0.404202719,40.18
05/07/2017,10.08,Amaya,0.404202719,42.45
06/07/2017,9.29,Amaya,0.404202719,39.55
07/07/2017,2.98,Amaya,0.404202719,22.35
08/07/2017,8.49,Amaya,0.404202719,20.76
09/07/2017,7.44,Amaya,0.404202719,18.91
10/07/2017,10.78,Amaya,0.404202719,26.71
11/07/2017,12.49,Amaya,0.404202719,30.71
12/07/2017,11.35,Amaya,0.404202719,34.62
13/07/2017,15.4,Amaya,0.404202719,39.24
14/07/2017,34.92,Amaya,0.404202719,61.67
15/07/2017,14.74,Amaya,0.404202719,65.06
16/07/2017,13.38,Amaya,0.404202719,63.04
17/07/2017,7.08,Amaya,0.404202719,35.2
18/07/2017,6.7,Amaya,0.404202719,27.16
19/07/2017,7.58,Amaya,0.404202719,21.36
20/07/2017,11.56,Amaya,0.404202719,25.84
21/07/2017,8.83,Amaya,0.404202719,27.97
22/07/2017,12.2,Amaya,0.404202719,32.59
23/07/2017,23,Amaya,0.404202719,44.03
24/07/2017,14.95,Amaya,0.404202719,50.15
25/07/2017,32.68,Amaya,0.404202719,70.63
26/07/2017,33.49,Amaya,0.404202719,81.12
27/07/2017,33.42,Amaya,0.404202719,99.59
28/07/2017,20.68,Amaya,0.404202719,87.59
29/07/2017,11.32,Amaya,0.404202719,65.42
30/07/2017,5.69,Amaya,0.404202719,37.69
31/07/2017,3.78,Amaya,0.404202719,20.79
01/08/2017,8.36,Amaya,0.404202719,17.83
02/08/2017,30.95,Amaya,0.404202719,43.09
03/08/2017,16.85,Amaya,0.404202719,56.16
04/08/2017,10.13,Amaya,0.404202719,57.93
05/08/2017,7.74,Amaya,0.404202719,34.72
06/08/2017,5.16,Amaya,0.404202719,23.03
07/08/2017,2.74,Amaya,0.404202719,15.64
08/08/2017,2.6,Amaya,0.404202719,10.5
09/08/2017,1.78,Amaya,0.404202719,7.12
10/08/2017,1.06,Amaya,0.404202719,5.44
11/08/2017,1.24,Amaya,0.404202719,4.08
12/08/2017,3.02,Amaya,0.404202719,5.32
13/08/2017,8.8,Amaya,0.404202719,13.06
14/08/2017,7.82,Amaya,0.404202719,19.64
15/08/2017,2.08,Amaya,0.404202719,18.7
16/08/2017,6.21,Amaya,0.404202719,16.11
17/08/2017,5.79,Amaya,0.404202719,14.08
18/08/2017,8.21,Amaya,0.404202719,20.21
19/08/2017,29.63,Amaya,0.404202719,43.63
20/08/2017,18.85,Amaya,0.404202719,56.69
21/08/2017,20.81,Amaya,0.404202719,69.29
22/08/2017,19.24,Amaya,0.404202719,58.9
23/08/2017,33.58,Amaya,0.404202719,73.63
24/08/2017,13.53,Amaya,0.404202719,66.35
25/08/2017,33.85,Amaya,0.404202719,80.96
26/08/2017,19.39,Amaya,0.404202719,66.77
27/08/2017,5.93,Amaya,0.404202719,59.17
28/08/2017,3.48,Amaya,0.404202719,28.8
29/08/2017,10.27,Amaya,0.404202719,19.68
30/08/2017,11.83,Amaya,0.404202719,25.58
31/08/2017,12.13,Amaya,0.404202719,34.23
01/09/2017,2.95,Amaya,0.404202719,26.91
02/09/2017,2.68,Amaya,0.404202719,17.76
03/09/2017,1.46,Amaya,0.404202719,7.09
04/09/2017,1.74,Amaya,0.404202719,5.88
05/09/2017,4.27,Amaya,0.404202719,7.47
06/09/2017,0.49,Amaya,0.404202719,6.5
07/09/2017,0.16,Amaya,0.404202719,4.92
08/09/2017,0.93,Amaya,0.404202719,1.58
09/09/2017,2.77,Amaya,0.404202719,3.86
10/09/2017,6.91,Amaya,0.404202719,10.61
11/09/2017,35.64,Amaya,0.404202719,45.32
12/09/2017,87.9,Amaya,0.404202719,130.45
13/09/2017,10.92,Amaya,0.404202719,134.46
14/09/2017,13.52,Amaya,0.404202719,112.34
15/09/2017,3.09,Amaya,0.404202719,27.53
16/09/2017,2.36,Amaya,0.404202719,18.97
17/09/2017,2.66,Amaya,0.404202719,8.11
18/09/2017,2.26,Amaya,0.404202719,7.28
19/09/2017,8.88,Amaya,0.404202719,13.8
20/09/2017,6.91,Amaya,0.404202719,18.05
21/09/2017,5.09,Amaya,0.404202719,20.88
22/09/2017,38.02,Amaya,0.404202719,50.02
23/09/2017,34.6,Amaya,0.404202719,77.71
24/09/2017,0.73,Amaya,0.404202719,73.35
25/09/2017,15.97,Amaya,0.404202719,51.3
26/09/2017,6.01,Amaya,0.404202719,22.71
27/09/2017,3.55,Amaya,0.404202719,25.53
28/09/2017,2.42,Amaya,0.404202719,11.98
29/09/2017,6.9,Amaya,0.404202719,12.87
30/09/2017,12.56,Amaya,0.404202719,21.88
01/10/2017,6.56,Amaya,0.404202719,26.02
02/10/2017,4.65,Amaya,0.404202719,23.77
03/10/2017,5.3,Amaya,0.404202719,16.51
04/10/2017,2.57,Amaya,0.404202719,12.52
05/10/2017,9.56,Amaya,0.404202719,17.43
06/10/2017,4.09,Amaya,0.404202719,16.22
07/10/2017,2.75,Amaya,0.404202719,16.4
08/10/2017,7.62,Amaya,0.404202719,14.46
09/10/2017,34.19,Amaya,0.404202719,44.56
10/10/2017,33.26,Amaya,0.404202719,75.07
11/10/2017,3.65,Amaya,0.404202719,71.1
12/10/2017,5.87,Amaya,0.404202719,42.78
13/10/2017,13.82,Amaya,0.404202719,23.34
14/10/2017,64.01,Amaya,0.404202719,83.7
15/10/2017,13.04,Amaya,0.404202719,90.87
16/10/2017,5.32,Amaya,0.404202719,82.37
17/10/2017,3.94,Amaya,0.404202719,22.3
18/10/2017,3.48,Amaya,0.404202719,12.74
19/10/2017,0.04,Amaya,0.404202719,7.46
20/10/2017,2.26,Amaya,0.404202719,5.78
21/10/2017,2.38,Amaya,0.404202719,4.68
22/10/2017,2.51,Amaya,0.404202719,7.15
23/10/2017,3.11,Amaya,0.404202719,8
24/10/2017,0.42,Amaya,0.404202719,6.04
25/10/2017,1.83,Amaya,0.404202719,5.36
26/10/2017,1.24,Amaya,0.404202719,3.49
27/10/2017,0.71,Amaya,0.404202719,3.78
28/10/2017,1.25,Amaya,0.404202719,3.2
29/10/2017,6.36,Amaya,0.404202719,8.32
30/10/2017,10.24,Amaya,0.404202719,17.85
31/10/2017,16.98,Amaya,0.404202719,33.58
01/11/2017,36.46,Amaya,0.404202719,63.68
02/11/2017,13.68,Amaya,0.404202719,67.12
03/11/2017,3.77,Amaya,0.404202719,53.91
04/11/2017,13.37,Amaya,0.404202719,30.82
05/11/2017,7.83,Amaya,0.404202719,24.97
06/11/2017,1.59,Amaya,0.404202719,22.79
07/11/2017,1.53,Amaya,0.404202719,10.95
08/11/2017,0.62,Amaya,0.404202719,3.74
09/11/2017,22.65,Amaya,0.404202719,24.8
10/11/2017,35.96,Amaya,0.404202719,59.23
11/11/2017,4.95,Amaya,0.404202719,63.56
12/11/2017,0.78,Amaya,0.404202719,41.69
13/11/2017,1.86,Amaya,0.404202719,7.59
14/11/2017,2.04,Amaya,0.404202719,4.68
15/11/2017,0.55,Amaya,0.404202719,4.45
16/11/2017,0.63,Amaya,0.404202719,3.22
17/11/2017,4.64,Amaya,0.404202719,5.82
18/11/2017,2.12,Amaya,0.404202719,7.39
19/11/2017,7.56,Amaya,0.404202719,14.32
20/11/2017,0.5,Amaya,0.404202719,10.18
21/11/2017,10.01,Amaya,0.404202719,18.07
22/11/2017,4.62,Amaya,0.404202719,15.13
23/11/2017,1.67,Amaya,0.404202719,16.3
24/11/2017,8.8,Amaya,0.404202719,15.09
25/11/2017,3.51,Amaya,0.404202719,13.98
26/11/2017,0.86,Amaya,0.404202719,13.17
27/11/2017,0.63,Amaya,0.404202719,5
28/11/2017,0.31,Amaya,0.404202719,1.8
29/11/2017,4.02,Amaya,0.404202719,4.96
30/11/2017,7.52,Amaya,0.404202719,11.85
01/12/2017,5.98,Amaya,0.404202719,17.52
02/12/2017,2.31,Amaya,0.404202719,15.81
03/12/2017,1.09,Amaya,0.404202719,9.38
04/12/2017,0.7,Amaya,0.404202719,4.1
05/12/2017,3.32,Amaya,0.404202719,5.11
06/12/2017,2.18,Amaya,0.404202719,6.2
07/12/2017,1.82,Amaya,0.404202719,7.32
08/12/2017,8.55,Amaya,0.404202719,12.55
09/12/2017,3.09,Amaya,0.404202719,13.46
10/12/2017,3.39,Amaya,0.404202719,15.03
11/12/2017,6.37,Amaya,0.404202719,12.85
12/12/2017,5.87,Amaya,0.404202719,15.63
13/12/2017,2.16,Amaya,0.404202719,14.4
14/12/2017,0.43,Amaya,0.404202719,8.46
15/12/2017,0.02,Amaya,0.404202719,2.61
16/12/2017,0.99,Amaya,0.404202719,1.44
17/12/2017,6.49,Amaya,0.404202719,7.5
18/12/2017,11.92,Amaya,0.404202719,19.4
19/12/2017,19.99,Amaya,0.404202719,38.4
20/12/2017,2.87,Amaya,0.404202719,34.78
21/12/2017,3.12,Amaya,0.404202719,25.98
22/12/2017,0.76,Amaya,0.404202719,6.75
23/12/2017,2.8,Amaya,0.404202719,6.68
24/12/2017,1.62,Amaya,0.404202719,5.18
25/12/2017,2.45,Amaya,0.404202719,6.87
26/12/2017,4,Amaya,0.404202719,8.07
27/12/2017,6.67,Amaya,0.404202719,13.12
28/12/2017,0.63,Amaya,0.404202719,11.3
29/12/2017,0.03,Amaya,0.404202719,7.33
30/12/2017,0.04,Amaya,0.404202719,0.7
31/12/2017,0.1,Amaya,0.404202719,0.17
01/01/2018,0.24,Amaya,0.404202719,0.38
02/01/2018,0.38,Amaya,0.404202719,0.72
03/01/2018,12.93,Amaya,0.404202719,13.55
04/01/2018,0.61,Amaya,0.404202719,13.92
05/01/2018,0.19,Amaya,0.404202719,13.73
06/01/2018,0.04,Amaya,0.404202719,0.84
07/01/2018,0.71,Amaya,0.404202719,0.94
08/01/2018,1.11,Amaya,0.404202719,1.86
09/01/2018,0.11,Amaya,0.404202719,1.93
10/01/2018,0.17,Amaya,0.404202719,1.39
11/01/2018,4.6,Amaya,0.404202719,4.88
12/01/2018,3.24,Amaya,0.404202719,8.01
13/01/2018,0.59,Amaya,0.404202719,8.43
14/01/2018,0.38,Amaya,0.404202719,4.21
15/01/2018,0.29,Amaya,0.404202719,1.26
16/01/2018,5.84,Amaya,0.404202719,6.51
17/01/2018,3.67,Amaya,0.404202719,9.8
18/01/2018,3.44,Amaya,0.404202719,12.95
19/01/2018,1,Amaya,0.404202719,8.11
20/01/2018,0.19,Amaya,0.404202719,4.63
21/01/2018,2.01,Amaya,0.404202719,3.2
22/01/2018,0.53,Amaya,0.404202719,2.73
23/01/2018,0.14,Amaya,0.404202719,2.68
24/01/2018,2.51,Amaya,0.404202719,3.18
25/01/2018,0.26,Amaya,0.404202719,2.91
26/01/2018,4.84,Amaya,0.404202719,7.61
27/01/2018,5.66,Amaya,0.404202719,10.76
28/01/2018,4.46,Amaya,0.404202719,14.96
29/01/2018,0.42,Amaya,0.404202719,10.54
30/01/2018,4.37,Amaya,0.404202719,9.25
31/01/2018,2.04,Amaya,0.404202719,6.83
01/02/2018,0.64,Amaya,0.404202719,7.05
02/02/2018,0.47,Amaya,0.404202719,3.15
03/02/2018,0.47,Amaya,0.404202719,1.58
04/02/2018,0.32,Amaya,0.404202719,1.26
05/02/2018,0.9,Amaya,0.404202719,1.69
06/02/2018,0.92,Amaya,0.404202719,2.14
07/02/2018,0.71,Amaya,0.404202719,2.53
08/02/2018,0.2,Amaya,0.404202719,1.83
09/02/2018,0.05,Amaya,0.404202719,0.96
10/02/2018,0.16,Amaya,0.404202719,0.41
11/02/2018,0.93,Amaya,0.404202719,1.14
12/02/2018,8.66,Amaya,0.404202719,9.75
13/02/2018,0.26,Amaya,0.404202719,9.85
14/02/2018,0.85,Amaya,0.404202719,9.77
15/02/2018,0.26,Amaya,0.404202719,1.37
16/02/2018,0.27,Amaya,0.404202719,1.38
17/02/2018,0.75,Amaya,0.404202719,1.28
18/02/2018,0.06,Amaya,0.404202719,1.08
19/02/2018,0,Amaya,0.404202719,0.81
20/02/2018,0.53,Amaya,0.404202719,0.59
21/02/2018,15.03,Amaya,0.404202719,15.56
22/02/2018,1.23,Amaya,0.404202719,16.79
23/02/2018,0.01,Amaya,0.404202719,16.27
24/02/2018,0.18,Amaya,0.404202719,1.42
25/02/2018,1.04,Amaya,0.404202719,1.23
26/02/2018,0.63,Amaya,0.404202719,1.85
27/02/2018,2.25,Amaya,0.404202719,3.92
28/02/2018,1.7,Amaya,0.404202719,4.58
01/03/2018,0.74,Amaya,0.404202719,4.69
02/03/2018,0.42,Amaya,0.404202719,2.86
03/03/2018,0.78,Amaya,0.404202719,1.94
04/03/2018,0.4,Amaya,0.404202719,1.6
05/03/2018,0.02,Amaya,0.404202719,1.2
06/03/2018,0.04,Amaya,0.404202719,0.46
07/03/2018,0.48,Amaya,0.404202719,0.54
08/03/2018,5.46,Amaya,0.404202719,5.98
09/03/2018,4.64,Amaya,0.404202719,10.58
10/03/2018,1.6,Amaya,0.404202719,11.7
11/03/2018,0.32,Amaya,0.404202719,6.56
12/03/2018,0.11,Amaya,0.404202719,2.03
13/03/2018,0.03,Amaya,0.404202719,0.46
14/03/2018,0.05,Amaya,0.404202719,0.19
15/03/2018,0.16,Amaya,0.404202719,0.24
16/03/2018,1,Amaya,0.404202719,1.21
17/03/2018,0.46,Amaya,0.404202719,1.62
18/03/2018,0.11,Amaya,0.404202719,1.57
19/03/2018,0.03,Amaya,0.404202719,0.6
20/03/2018,0.65,Amaya,0.404202719,0.79
21/03/2018,4.04,Amaya,0.404202719,4.72
22/03/2018,7.15,Amaya,0.404202719,11.84
23/03/2018,1.08,Amaya,0.404202719,12.27
24/03/2018,0.02,Amaya,0.404202719,8.25
25/03/2018,0,Amaya,0.404202719,1.1
26/03/2018,0.01,Amaya,0.404202719,0.03
27/03/2018,0.52,Amaya,0.404202719,0.53
28/03/2018,1.09,Amaya,0.404202719,1.62
29/03/2018,0.29,Amaya,0.404202719,1.9
30/03/2018,3.73,Amaya,0.404202719,5.11
31/03/2018,2.77,Amaya,0.404202719,6.79
01/04/2018,1.12,Amaya,0.404202719,7.62
02/04/2018,3,Amaya,0.404202719,6.89
03/04/2018,4.94,Amaya,0.404202719,9.06
04/04/2018,1.94,Amaya,0.404202719,9.88
05/04/2018,2.25,Amaya,0.404202719,9.13
06/04/2018,0.65,Amaya,0.404202719,4.84
07/04/2018,3.57,Amaya,0.404202719,6.47
08/04/2018,0.49,Amaya,0.404202719,4.71
09/04/2018,0.95,Amaya,0.404202719,5.01
10/04/2018,1.35,Amaya,0.404202719,2.79
11/04/2018,2.26,Amaya,0.404202719,4.56
12/04/2018,0.62,Amaya,0.404202719,4.23
13/04/2018,0.27,Amaya,0.404202719,3.15
14/04/2018,0.08,Amaya,0.404202719,0.97
15/04/2018,0.82,Amaya,0.404202719,1.17
16/04/2018,0.31,Amaya,0.404202719,1.21
17/04/2018,0.07,Amaya,0.404202719,1.2
18/04/2018,0.4,Amaya,0.404202719,0.78
19/04/2018,0.28,Amaya,0.404202719,0.75
20/04/2018,0.03,Amaya,0.404202719,0.71
21/04/2018,0.12,Amaya,0.404202719,0.43
22/04/2018,0.17,Amaya,0.404202719,0.32
23/04/2018,0.31,Amaya,0.404202719,0.6
24/04/2018,0.57,Amaya,0.404202719,1.05
25/04/2018,1.55,Amaya,0.404202719,2.43
26/04/2018,2.06,Amaya,0.404202719,4.18
27/04/2018,2.82,Amaya,0.404202719,6.43
28/04/2018,0.38,Amaya,0.404202719,5.26
29/04/2018,1.79,Amaya,0.404202719,4.99
30/04/2018,0.98,Amaya,0.404202719,3.15
01/05/2018,2.85,Amaya,0.404202719,5.62
02/05/2018,0.37,Amaya,0.404202719,4.2
03/05/2018,0.46,Amaya,0.404202719,3.68
04/05/2018,1.16,Amaya,0.404202719,1.99
05/05/2018,2.48,Amaya,0.404202719,4.1
06/05/2018,0.92,Amaya,0.404202719,4.56
07/05/2018,0.63,Amaya,0.404202719,4.03
08/05/2018,1.82,Amaya,0.404202719,3.37
09/05/2018,3.61,Amaya,0.404202719,6.06
10/05/2018,1.21,Amaya,0.404202719,6.64
11/05/2018,1.66,Amaya,0.404202719,6.48
12/05/2018,5.97,Amaya,0.404202719,8.84
13/05/2018,2.58,Amaya,0.404202719,10.21
14/05/2018,1.66,Amaya,0.404202719,10.21
15/05/2018,12.1,Amaya,0.404202719,16.34
16/05/2018,9.98,Amaya,0.404202719,23.74
17/05/2018,2.05,Amaya,0.404202719,24.13
18/05/2018,2.77,Amaya,0.404202719,14.8
19/05/2018,1.17,Amaya,0.404202719,5.99
20/05/2018,3.1,Amaya,0.404202719,7.04
21/05/2018,4.31,Amaya,0.404202719,8.58
22/05/2018,8.91,Amaya,0.404202719,16.32
23/05/2018,10.4,Amaya,0.404202719,23.62
24/05/2018,8.03,Amaya,0.404202719,27.34
25/05/2018,7.17,Amaya,0.404202719,25.6
26/05/2018,8.64,Amaya,0.404202719,23.84
27/05/2018,5.55,Amaya,0.404202719,21.36
28/05/2018,2.3,Amaya,0.404202719,16.49
29/05/2018,1.82,Amaya,0.404202719,9.67
30/05/2018,4.73,Amaya,0.404202719,8.85
31/05/2018,1.97,Amaya,0.404202719,8.52
01/06/2018,4.24,Amaya,0.404202719,10.94
02/06/2018,11.11,Amaya,0.404202719,17.32
03/06/2018,6.19,Amaya,0.404202719,21.54
04/06/2018,1.71,Amaya,0.404202719,19.01
05/06/2018,4.31,Amaya,0.404202719,12.21
06/06/2018,13.71,Amaya,0.404202719,19.73
07/06/2018,20.52,Amaya,0.404202719,38.54
08/06/2018,36.72,Amaya,0.404202719,70.95
09/06/2018,152.97,Amaya,0.404202719,210.21
10/06/2018,38,Amaya,0.404202719,227.69
11/06/2018,33.97,Amaya,0.404202719,224.94
12/06/2018,38.55,Amaya,0.404202719,110.52
13/06/2018,37.17,Amaya,0.404202719,109.69
14/06/2018,18.61,Amaya,0.404202719,94.33
15/06/2018,22.21,Amaya,0.404202719,77.99
16/06/2018,13.71,Amaya,0.404202719,54.53
17/06/2018,10.92,Amaya,0.404202719,46.84
18/06/2018,7.23,Amaya,0.404202719,31.86
19/06/2018,1.6,Amaya,0.404202719,19.75
20/06/2018,14.28,Amaya,0.404202719,23.11
21/06/2018,26.93,Amaya,0.404202719,42.81
22/06/2018,10.12,Amaya,0.404202719,51.33
23/06/2018,6.47,Amaya,0.404202719,43.52
24/06/2018,5.16,Amaya,0.404202719,21.75
25/06/2018,28.85,Amaya,0.404202719,40.48
26/06/2018,58.44,Amaya,0.404202719,92.45
27/06/2018,24.24,Amaya,0.404202719,111.53
28/06/2018,2.72,Amaya,0.404202719,85.4
29/06/2018,2.18,Amaya,0.404202719,29.14
30/06/2018,6.94,Amaya,0.404202719,11.84
01/07/2018,5.84,Amaya,0.404202719,14.96
02/07/2018,5.45,Amaya,0.404202719,18.23
03/07/2018,3.19,Amaya,0.404202719,14.48
04/07/2018,12.9,Amaya,0.404202719,21.54
05/07/2018,2.25,Amaya,0.404202719,18.34
06/07/2018,10.9,Amaya,0.404202719,26.05
07/07/2018,19.18,Amaya,0.404202719,32.33
08/07/2018,21.84,Amaya,0.404202719,51.92
09/07/2018,38.78,Amaya,0.404202719,79.8
10/07/2018,17.1,Amaya,0.404202719,77.72
11/07/2018,18.79,Amaya,0.404202719,74.67
12/07/2018,19.71,Amaya,0.404202719,55.6
13/07/2018,25.87,Amaya,0.404202719,64.37
14/07/2018,41.3,Amaya,0.404202719,86.88
15/07/2018,20.77,Amaya,0.404202719,87.94
16/07/2018,36.94,Amaya,0.404202719,99.01
17/07/2018,62.36,Amaya,0.404202719,120.07
18/07/2018,26.36,Amaya,0.404202719,125.66
19/07/2018,31.09,Amaya,0.404202719,119.81
20/07/2018,43.43,Amaya,0.404202719,100.88
21/07/2018,30.31,Amaya,0.404202719,104.83
22/07/2018,56.59,Amaya,0.404202719,130.33
23/07/2018,47.62,Amaya,0.404202719,134.52
24/07/2018,14.9,Amaya,0.404202719,119.11
25/07/2018,24.25,Amaya,0.404202719,86.77
26/07/2018,15.76,Amaya,0.404202719,54.91
27/07/2018,7.19,Amaya,0.404202719,47.2
28/07/2018,7.89,Amaya,0.404202719,30.84
29/07/2018,11.5,Amaya,0.404202719,26.58
30/07/2018,7.12,Amaya,0.404202719,26.51
31/07/2018,7.77,Amaya,0.404202719,26.39
01/08/2018,5.4,Amaya,0.404202719,20.29
02/08/2018,14.53,Amaya,0.404202719,27.7
03/08/2018,4.29,Amaya,0.404202719,24.22
04/08/2018,5.65,Amaya,0.404202719,24.47
05/08/2018,2.31,Amaya,0.404202719,12.25
06/08/2018,20.33,Amaya,0.404202719,28.29
07/08/2018,6.36,Amaya,0.404202719,29
08/08/2018,5.31,Amaya,0.404202719,32
09/08/2018,15.36,Amaya,0.404202719,27.03
10/08/2018,12.68,Amaya,0.404202719,33.35
11/08/2018,44.31,Amaya,0.404202719,72.35
12/08/2018,50.46,Amaya,0.404202719,107.45
13/08/2018,23.83,Amaya,0.404202719,118.6
14/08/2018,11.19,Amaya,0.404202719,85.48
15/08/2018,6.26,Amaya,0.404202719,41.28
16/08/2018,41.58,Amaya,0.404202719,59.03
17/08/2018,20,Amaya,0.404202719,67.84
18/08/2018,20.76,Amaya,0.404202719,82.34
19/08/2018,20.05,Amaya,0.404202719,60.81
20/08/2018,12.67,Amaya,0.404202719,53.48
21/08/2018,11.47,Amaya,0.404202719,44.19
22/08/2018,4.38,Amaya,0.404202719,28.52
23/08/2018,3.97,Amaya,0.404202719,19.82
24/08/2018,19.21,Amaya,0.404202719,27.56
25/08/2018,11.64,Amaya,0.404202719,34.82
26/08/2018,11.56,Amaya,0.404202719,42.41
27/08/2018,12.17,Amaya,0.404202719,35.37
28/08/2018,3.1,Amaya,0.404202719,26.83
29/08/2018,2.11,Amaya,0.404202719,17.38
30/08/2018,2.34,Amaya,0.404202719,7.55
31/08/2018,5.33,Amaya,0.404202719,9.78
01/09/2018,16.39,Amaya,0.404202719,24.06
02/09/2018,18.23,Amaya,0.404202719,39.95
03/09/2018,12.02,Amaya,0.404202719,46.64
04/09/2018,10.76,Amaya,0.404202719,41.01
05/09/2018,6.4,Amaya,0.404202719,29.18
06/09/2018,26.11,Amaya,0.404202719,43.27
07/09/2018,15.21,Amaya,0.404202719,47.72
08/09/2018,8.48,Amaya,0.404202719,49.8
09/09/2018,3.46,Amaya,0.404202719,27.15
10/09/2018,3.56,Amaya,0.404202719,15.5
11/09/2018,3.3,Amaya,0.404202719,10.32
12/09/2018,10.19,Amaya,0.404202719,17.05
13/09/2018,14.18,Amaya,0.404202719,27.67
14/09/2018,49.29,Amaya,0.404202719,73.66
15/09/2018,47.43,Amaya,0.404202719,110.9
16/09/2018,18.8,Amaya,0.404202719,115.52
17/09/2018,4.16,Amaya,0.404202719,70.39
18/09/2018,2.17,Amaya,0.404202719,25.13
19/09/2018,7.27,Amaya,0.404202719,13.6
20/09/2018,10.99,Amaya,0.404202719,20.43
21/09/2018,11.91,Amaya,0.404202719,30.17
22/09/2018,2.72,Amaya,0.404202719,25.62
23/09/2018,3.55,Amaya,0.404202719,18.18
24/09/2018,3.44,Amaya,0.404202719,9.71
25/09/2018,1.24,Amaya,0.404202719,8.23
26/09/2018,6.41,Amaya,0.404202719,11.09
27/09/2018,2.38,Amaya,0.404202719,10.03
28/09/2018,0.52,Amaya,0.404202719,9.31
29/09/2018,0.06,Amaya,0.404202719,2.96
30/09/2018,0.09,Amaya,0.404202719,0.67
01/10/2018,0.75,Amaya,0.404202719,0.9
02/10/2018,5.62,Amaya,0.404202719,6.46
03/10/2018,6.88,Amaya,0.404202719,13.25
04/10/2018,3.76,Amaya,0.404202719,16.26
05/10/2018,0,Amaya,0.404202719,10.64
06/10/2018,0.38,Amaya,0.404202719,4.14
07/10/2018,3.03,Amaya,0.404202719,3.41
08/10/2018,1.72,Amaya,0.404202719,5.13
09/10/2018,3.18,Amaya,0.404202719,7.93
10/10/2018,10.39,Amaya,0.404202719,15.29
11/10/2018,7.3,Amaya,0.404202719,20.87
12/10/2018,4.12,Amaya,0.404202719,21.81
13/10/2018,0.18,Amaya,0.404202719,11.6
14/10/2018,4.65,Amaya,0.404202719,8.95
15/10/2018,6.33,Amaya,0.404202719,11.16
16/10/2018,3.17,Amaya,0.404202719,14.15
17/10/2018,3.84,Amaya,0.404202719,13.34
18/10/2018,3.84,Amaya,0.404202719,10.85
19/10/2018,1.24,Amaya,0.404202719,8.92
20/10/2018,3.86,Amaya,0.404202719,8.94
21/10/2018,3.19,Amaya,0.404202719,8.29
22/10/2018,0.17,Amaya,0.404202719,7.22
23/10/2018,0.13,Amaya,0.404202719,3.49
24/10/2018,0.21,Amaya,0.404202719,0.51
25/10/2018,0.59,Amaya,0.404202719,0.93
26/10/2018,0.62,Amaya,0.404202719,1.42
27/10/2018,0.54,Amaya,0.404202719,1.75
28/10/2018,0.51,Amaya,0.404202719,1.67
29/10/2018,1.02,Amaya,0.404202719,2.07
30/10/2018,16.69,Amaya,0.404202719,18.22
31/10/2018,11.04,Amaya,0.404202719,28.75
01/11/2018,0.46,Amaya,0.404202719,28.19
02/11/2018,0.67,Amaya,0.404202719,12.17
03/11/2018,0.58,Amaya,0.404202719,1.71
04/11/2018,0.4,Amaya,0.404202719,1.65
05/11/2018,0.57,Amaya,0.404202719,1.55
06/11/2018,0.44,Amaya,0.404202719,1.41
07/11/2018,1.97,Amaya,0.404202719,2.98
08/11/2018,0.34,Amaya,0.404202719,2.75
09/11/2018,1.62,Amaya,0.404202719,3.93
10/11/2018,0.54,Amaya,0.404202719,2.5
11/11/2018,0.08,Amaya,0.404202719,2.24
12/11/2018,0.18,Amaya,0.404202719,0.8
13/11/2018,0.3,Amaya,0.404202719,0.56
14/11/2018,0.21,Amaya,0.404202719,0.69
15/11/2018,0.07,Amaya,0.404202719,0.58
16/11/2018,0.01,Amaya,0.404202719,0.29
17/11/2018,0,Amaya,0.404202719,0.08
18/11/2018,0.39,Amaya,0.404202719,0.4
19/11/2018,0.07,Amaya,0.404202719,0.46
20/11/2018,0.18,Amaya,0.404202719,0.64
21/11/2018,4.22,Amaya,0.404202719,4.47
22/11/2018,6.22,Amaya,0.404202719,10.62
23/11/2018,10.15,Amaya,0.404202719,20.59
24/11/2018,3.57,Amaya,0.404202719,19.94
25/11/2018,0.68,Amaya,0.404202719,14.4
26/11/2018,0.01,Amaya,0.404202719,4.26
27/11/2018,0.03,Amaya,0.404202719,0.72
28/11/2018,0.55,Amaya,0.404202719,0.59
29/11/2018,1.78,Amaya,0.404202719,2.36
30/11/2018,0.71,Amaya,0.404202719,3.04
01/12/2018,0.67,Amaya,0.404202719,3.16
02/12/2018,0.69,Amaya,0.404202719,2.07
03/12/2018,0.22,Amaya,0.404202719,1.58
04/12/2018,2.7,Amaya,0.404202719,3.61
05/12/2018,0.87,Amaya,0.404202719,3.79
06/12/2018,0.13,Amaya,0.404202719,3.7
07/12/2018,0.98,Amaya,0.404202719,1.98
08/12/2018,0.19,Amaya,0.404202719,1.3
09/12/2018,0.13,Amaya,0.404202719,1.3
10/12/2018,0.4,Amaya,0.404202719,0.72
11/12/2018,0.93,Amaya,0.404202719,1.46
12/12/2018,0.14,Amaya,0.404202719,1.47
